BGGId,Exploration,Miniatures,Territory Building,Card Game,Educational,Puzzle,Collectible Components,Word Game,Print & Play,Electronic
232829,0,0,0,0,0,0,0,0,0,0
232830,0,0,0,0,0,0,0,0,0,0
232831,0,0,0,1,0,0,0,0,0,0
232832,0,0,0,1,0,0,0,0,0,0
232874,0,0,0,1,0,0,0,0,0,0
232894,1,0,0,0,0,0,0,0,0,0
232895,0,0,0,0,0,0,0,0,0,0
232900,0,0,0,0,0,0,0,0,0,0
232918,1,0,0,0,0,0,0,0,0,0
232924,0,0,0,0,0,0,0,0,0,0
232944,0,0,0,1,0,0,0,0,0,0
232950,0,0,0,1,0,0,0,0,0,0
232956,0,0,0,1,0,0,0,0,0,0
232974,0,0,0,0,0,0,0,0,0,0
232979,0,1,0,1,0,0,0,0,0,0
232980,0,0,0,1,0,0,0,0,0,0
232981,0,0,0,1,0,0,0,0,0,0
232988,0,0,1,0,0,0,0,0,0,0
233006,0,0,0,1,0,0,0,0,0,0
233015,0,0,0,1,0,0,0,0,0,0
233016,0,0,0,0,0,0,0,0,0,0
233018,0,0,0,0,0,0,0,0,0,0
233020,0,0,0,0,0,0,0,0,0,0
233033,0,0,0,0,1,0,0,0,1,0
233048,0,0,0,1,1,0,0,0,0,0
233070,0,0,0,0,1,0,0,0,0,0
233078,1,0,0,0,0,0,0,0,0,0
233080,0,0,0,1,0,0,0,0,0,0
233085,0,0,0,1,0,0,0,0,0,0
233094,0,0,0,0,0,0,0,0,0,0
233144,0,0,0,1,0,0,0,0,0,0
233149,0,0,0,1,0,0,0,0,1,0
233194,0,0,0,0,0,0,0,1,0,0
233206,0,0,0,0,0,0,0,0,0,0
233208,0,0,0,0,0,0,0,0,0,0
233247,0,0,0,0,0,0,0,0,0,0
233262,0,0,0,0,0,0,0,0,0,0
233266,0,1,0,0,0,0,0,0,0,0
233284,0,0,0,1,0,0,0,0,0,0
233312,0,0,0,0,0,0,0,0,0,0
233354,0,0,0,0,0,0,0,0,0,0
233361,0,0,0,0,0,0,0,0,1,0
233364,0,0,0,0,0,0,0,0,0,0
233371,0,0,0,0,0,0,0,0,0,0
233398,1,0,0,0,0,0,0,0,0,0
233501,0,0,0,1,0,0,0,0,0,0
233502,0,0,0,0,0,0,0,0,0,0
233565,0,0,0,0,0,0,0,0,0,0
233571,0,1,0,0,0,0,0,0,0,0
233590,0,0,0,0,0,0,0,0,0,0
233673,0,0,0,0,0,0,0,0,0,0
233676,0,0,0,0,0,0,0,0,0,0
233678,0,0,0,0,0,1,0,0,0,0
233783,0,0,0,0,0,0,0,0,1,0
233848,1,0,0,0,0,0,0,0,0,0
233854,0,0,0,1,0,0,0,0,1,0
233867,0,0,0,0,0,0,0,0,0,0
233868,0,1,0,0,0,0,0,0,0,0
233896,0,0,0,0,0,0,0,0,0,0
233932,1,0,0,0,0,0,0,0,0,0
233933,0,0,0,1,0,0,0,0,0,0
233951,0,0,0,1,0,0,0,0,0,0
233955,0,0,1,0,0,0,0,0,0,0
233956,0,0,0,1,0,0,0,0,0,0
233960,0,0,0,0,0,0,0,0,0,0
233961,0,0,0,1,0,0,0,0,0,0
233969,0,0,0,0,0,0,0,0,0,0
233973,0,0,0,1,0,0,0,0,0,0
233974,0,0,0,1,0,0,0,0,0,0
233976,0,0,0,0,0,0,0,0,0,0
233994,0,0,0,0,0,0,0,0,0,0
233996,0,0,0,0,0,0,0,0,0,0
234052,0,0,0,1,0,0,0,0,0,0
234062,0,0,0,0,0,0,0,0,0,0
234093,0,0,0,0,0,0,0,0,0,0
234101,0,0,0,1,0,0,0,0,0,0
234104,0,0,0,0,0,0,0,0,0,0
234105,0,0,0,0,0,0,0,0,0,0
234120,0,0,0,0,0,0,0,0,0,0
234166,0,0,0,1,0,0,0,0,0,0
234190,0,0,0,1,0,0,0,0,0,0
234216,0,0,0,0,0,0,0,0,0,0
234221,0,0,0,1,0,0,0,0,0,0
234248,0,0,0,1,0,0,0,0,0,0
234274,0,0,0,0,0,0,0,0,0,0
234277,0,0,0,0,0,0,0,0,0,0
234292,0,0,0,1,0,0,0,0,0,0
234299,0,0,0,1,0,0,0,0,0,0
234314,0,0,0,0,0,0,0,0,0,0
234316,0,0,0,1,0,0,0,0,0,0
234337,0,0,0,1,0,0,0,0,0,0
234373,0,0,0,0,0,0,0,0,0,0
234378,0,0,0,0,0,1,0,0,1,0
234383,0,0,0,1,0,0,0,0,0,0
234396,0,0,0,1,0,0,0,0,0,0
234429,0,0,0,0,0,0,0,0,0,0
234438,0,0,0,0,0,0,0,0,0,0
234439,0,0,0,0,0,1,0,0,0,0
234450,0,0,0,1,0,0,0,0,0,0
234451,0,0,0,0,0,1,0,0,0,0
234452,0,0,0,0,0,0,0,0,0,0
234465,0,0,0,0,0,0,0,0,0,0
234468,0,0,0,1,0,0,0,0,0,0
234469,0,0,0,1,0,0,0,0,0,0
234473,0,0,0,0,0,0,0,0,0,0
234477,0,0,0,0,0,0,0,0,0,0
234487,0,0,0,0,0,0,0,0,0,0
234510,0,0,0,0,0,0,0,0,0,0
234511,0,0,0,1,0,0,0,0,0,0
234512,0,0,0,0,0,0,0,0,0,0
234521,0,1,0,0,0,0,0,0,0,0
234578,0,0,0,0,0,0,0,0,0,0
234614,0,0,0,0,0,0,0,0,0,0
234615,0,0,0,0,0,0,0,0,0,0
234616,0,0,0,0,0,0,0,0,0,0
234621,0,0,0,1,0,0,0,0,0,0
234623,0,0,0,1,0,0,0,0,0,0
234657,0,0,0,1,0,0,0,0,0,0
234669,1,0,0,0,0,0,0,0,0,0
234671,0,0,0,0,0,0,0,0,0,0
234673,0,0,0,0,0,0,0,0,0,0
234691,0,0,0,0,0,0,0,0,0,0
234700,0,0,0,1,0,0,0,0,0,0
234711,0,0,0,1,0,0,0,0,0,0
234776,0,0,0,0,0,0,0,0,0,0
234828,0,0,0,0,0,0,0,0,0,0
234834,0,0,0,0,0,0,0,0,0,0
234842,0,0,0,1,0,0,0,0,0,0
234846,0,0,0,0,0,0,0,0,0,0
234860,0,0,0,1,0,0,0,0,0,0
234874,0,0,0,1,0,0,0,0,0,0
234877,0,0,0,1,0,0,0,0,0,0
234900,0,0,0,0,0,0,0,0,0,0
234920,0,0,0,1,0,0,0,0,0,0
234931,0,0,0,1,0,0,0,0,0,0
234946,0,0,0,0,0,0,0,0,0,0
234948,1,0,0,0,0,0,0,0,0,0
234949,0,0,0,0,0,0,0,0,0,0
234972,0,0,0,1,0,0,0,0,0,0
234974,0,0,0,0,0,0,0,0,0,0
234977,0,0,0,1,0,0,0,0,0,0
235014,0,0,0,0,0,0,0,0,0,0
235017,0,0,0,0,0,0,0,0,0,0
235018,0,0,0,1,0,0,0,0,0,0
235071,0,0,0,0,1,0,0,0,0,0
235113,0,0,0,0,0,0,0,0,0,0
235247,0,0,0,0,0,0,0,0,0,0
235249,0,0,0,0,0,0,0,0,0,0
235251,0,0,0,1,0,0,0,0,0,0
235252,0,0,0,1,0,0,0,0,0,0
235254,0,0,0,0,0,0,0,0,0,0
235293,0,0,0,0,0,0,0,0,0,0
235328,0,0,0,1,0,0,0,0,0,0
235342,0,0,0,0,0,0,0,0,0,0
235344,0,0,1,0,1,0,0,0,0,0
235360,1,0,0,0,0,1,0,0,0,0
235361,0,0,0,1,0,0,0,0,0,0
235362,0,0,0,0,0,0,0,0,0,0
235365,0,0,0,1,0,0,0,0,0,0
235375,0,0,0,0,0,0,0,0,0,0
235427,0,0,0,1,0,0,0,0,0,0
235451,0,0,0,1,0,0,0,0,0,0
235454,0,0,0,0,0,0,0,0,0,0
235455,0,0,0,1,0,0,0,0,0,0
235465,0,0,0,1,0,1,0,0,0,0
235467,0,0,0,0,0,0,0,0,0,0
235470,0,0,0,0,0,1,0,0,0,0
235471,0,0,0,1,0,0,0,0,0,0
235482,0,0,0,1,0,0,0,0,0,0
235488,0,0,0,0,0,0,0,0,0,0
235494,0,0,0,0,0,0,0,0,0,0
235511,0,0,0,0,0,0,0,0,0,0
235512,0,0,0,1,0,0,0,0,0,0
235513,0,0,0,1,1,1,0,0,0,0
235533,0,0,0,0,0,0,0,0,0,0
235534,0,0,0,1,0,0,0,0,0,0
235544,0,1,0,0,0,0,0,0,0,0
235555,1,0,1,0,0,0,0,0,0,0
235591,0,0,0,0,0,0,0,0,0,0
235616,0,0,0,0,0,0,0,0,0,0
235627,0,0,0,0,0,0,0,0,0,0
235628,0,0,0,1,0,0,0,0,0,0
235653,0,0,0,1,0,0,0,0,0,0
235655,0,0,0,0,0,0,0,0,0,0
235695,0,0,0,0,0,0,0,0,0,0
235696,0,0,0,0,0,0,0,0,0,0
235697,0,0,0,0,0,0,0,0,0,0
235699,0,0,0,0,0,0,0,0,0,0
235760,0,0,0,0,0,1,0,0,0,0
235767,0,0,0,0,0,1,0,0,0,0
235802,0,0,0,0,0,0,0,0,0,0
235807,0,0,0,0,0,0,0,0,0,0
235817,0,0,0,1,0,0,0,0,0,0
235819,0,0,0,0,0,0,0,0,0,0
235839,0,0,0,1,0,0,1,0,0,0
235841,0,0,0,1,0,0,0,0,0,0
235865,0,0,1,0,1,0,0,0,0,0
235867,0,0,0,0,0,0,0,0,0,0
235899,0,0,0,0,0,0,0,0,0,0
235902,0,0,0,1,0,0,0,0,0,0
235904,0,0,0,0,0,0,0,0,0,0
235922,0,0,0,1,0,0,0,0,0,0
235926,0,0,0,0,0,0,0,0,0,0
235927,0,0,0,1,0,0,0,0,0,0
235940,0,0,0,0,0,0,0,0,0,0
235942,0,0,0,1,0,0,0,0,0,0
235943,0,0,0,0,0,0,0,0,0,0
235944,0,0,0,1,0,0,0,0,0,0
235982,0,0,0,0,0,0,0,0,0,0
235991,0,0,0,0,0,0,0,0,0,0
236108,0,0,0,0,0,0,0,0,0,0
236114,0,0,0,1,0,0,0,0,0,0
236125,0,0,0,1,0,0,0,0,0,0
236143,0,0,0,0,0,0,0,0,0,0
236178,1,0,0,1,0,0,0,0,0,0
236191,0,0,0,1,0,0,0,0,0,0
236199,0,0,0,1,0,0,0,0,0,0
236205,0,0,0,0,0,0,0,0,0,0
236216,0,0,0,0,0,0,0,0,0,0
236217,0,0,0,1,0,0,0,0,0,0
236239,0,0,0,0,0,0,0,0,0,0
236245,0,0,0,0,0,0,0,0,0,0
236248,1,0,1,0,0,0,0,0,0,0
236250,0,0,0,0,0,0,0,0,0,0
236272,0,1,0,0,0,0,0,0,0,0
236301,0,0,0,0,0,0,0,0,0,0
236304,0,0,0,1,0,0,0,0,0,0
236305,0,0,0,0,0,0,0,0,0,0
236332,0,0,0,1,0,0,0,0,0,0
236360,0,0,0,0,0,0,0,0,0,0
236365,0,1,0,0,0,0,1,0,0,0
236370,0,1,0,0,0,0,0,0,0,0
236457,0,0,0,0,0,0,0,0,0,0
236459,0,0,0,0,0,0,0,0,0,0
236461,0,0,0,1,0,0,0,0,0,0
236475,0,0,0,0,0,0,0,0,0,0
236479,0,0,0,1,0,0,0,0,0,0
236480,0,0,0,0,0,0,0,0,0,0
236484,0,0,0,1,0,0,0,0,0,0
236533,0,0,0,1,0,0,0,0,0,0
236556,1,0,0,1,0,0,0,0,0,0
236577,0,0,0,1,0,0,0,0,0,0
236639,0,0,0,0,1,0,0,0,0,0
236650,0,0,0,0,0,0,0,0,0,0
236709,0,0,0,1,0,0,0,0,0,0
236713,0,0,0,0,0,0,0,0,0,0
236781,0,0,0,0,0,0,0,0,0,0
236801,0,0,0,0,0,0,0,0,0,0
236803,0,0,0,0,0,0,0,0,0,0
236827,0,0,0,0,0,0,0,0,0,0
236861,0,1,0,0,0,0,0,0,0,0
236881,0,0,0,1,0,0,0,0,0,0
236884,0,0,0,0,0,0,0,0,0,0
236893,0,0,0,0,0,0,0,0,0,0
236903,0,0,0,1,0,0,0,0,0,0
236905,0,0,0,1,0,0,0,0,0,0
236931,0,0,0,0,0,0,0,0,0,0
236974,0,0,0,0,0,0,0,0,0,0
237009,0,0,0,0,0,0,0,0,0,0
237023,0,0,0,0,0,0,0,0,0,0
237031,0,0,0,0,0,0,0,0,1,0
237079,0,0,0,0,0,0,0,0,0,0
237082,0,0,0,1,0,0,0,0,0,0
237087,0,0,0,1,0,0,1,0,0,1
237088,0,0,0,0,0,0,0,0,0,0
237106,0,0,0,0,0,1,0,0,1,0
237114,0,0,0,0,0,0,0,0,0,0
237145,0,0,0,0,0,0,0,0,0,0
237153,0,0,0,1,0,0,0,0,0,0
237171,0,0,0,0,0,0,0,0,0,0
237174,0,0,0,1,0,0,0,0,0,0
237182,0,0,0,0,0,0,0,0,0,0
237211,0,0,0,1,0,0,0,0,0,0
237212,0,0,0,0,0,0,0,0,0,0
237213,0,0,0,0,0,0,0,0,0,0
237217,0,0,0,0,0,0,0,0,0,0
237229,0,0,1,0,1,0,0,0,0,0
237251,0,0,0,0,0,0,0,0,0,0
237311,1,1,0,1,0,0,0,0,0,0
237329,0,0,0,1,0,0,0,0,0,0
237384,0,0,0,0,0,0,0,0,0,0
237388,0,0,0,0,0,1,0,0,0,0
237415,0,0,0,0,0,0,0,0,0,0
237501,0,0,0,1,0,0,0,0,0,0
237551,0,0,0,0,0,0,0,0,0,0
237572,0,0,0,1,0,0,0,0,0,0
237585,0,1,0,1,0,0,0,0,0,0
237629,0,0,0,1,1,0,0,0,0,0
237630,0,0,0,1,0,0,0,0,0,0
237638,1,1,0,0,0,0,0,0,0,0
237704,0,0,0,0,0,0,0,0,0,0
237706,0,0,0,1,0,0,0,0,0,0
237712,0,0,0,1,0,0,0,0,0,0
237715,0,0,0,0,0,0,0,0,0,0
237728,0,0,0,1,0,0,0,0,0,0
237745,0,0,0,0,0,0,0,0,0,0
237792,0,0,0,0,0,0,0,0,0,0
237798,0,0,0,0,0,0,0,0,0,0
237800,0,0,0,1,0,0,0,0,0,0
237828,0,1,0,0,0,0,0,0,0,0
237831,0,0,0,1,0,0,0,0,0,0
237834,0,0,0,1,0,0,0,0,0,0
237860,0,0,0,0,1,0,0,0,0,0
237927,0,0,0,0,0,0,0,0,0,0
238012,0,0,0,0,1,0,0,0,0,0
238026,0,0,0,0,0,0,0,0,0,0
238041,0,0,0,0,0,0,0,0,0,0
238065,0,0,0,0,0,0,0,0,0,0
238090,0,0,0,0,0,0,0,0,0,0
238094,0,0,0,0,0,0,0,0,0,0
238102,0,0,0,0,0,0,0,0,0,0
238136,0,0,0,1,0,0,0,0,0,0
238164,0,1,0,0,0,0,0,0,0,0
238181,0,0,0,1,0,0,0,0,0,0
238182,0,0,0,0,0,0,0,0,0,0
238221,0,0,0,1,0,0,0,0,0,0
238277,0,0,0,1,0,0,0,0,0,0
238329,0,0,0,0,0,0,0,0,0,0
238355,0,0,0,0,0,1,0,0,0,0
238360,0,0,0,0,0,0,0,0,0,0
238393,0,0,0,0,0,0,0,0,0,0
238407,0,0,0,0,0,0,0,0,0,0
238412,1,1,0,0,0,0,0,0,0,0
238506,0,0,0,1,0,0,0,0,0,0
238510,0,0,0,0,0,0,0,0,0,0
238531,0,0,0,1,0,0,0,0,0,0
238546,0,0,0,0,0,0,0,0,0,0
238636,0,0,0,0,0,1,0,0,1,0
238638,0,0,0,0,0,0,0,0,0,0
238656,0,0,0,0,0,0,0,0,0,0
238676,0,0,0,1,0,0,0,0,0,0
238700,0,0,0,1,0,0,0,0,0,0
238721,0,0,0,1,0,0,0,0,0,0
238799,0,0,0,0,0,0,0,0,0,0
238825,0,0,0,1,0,0,0,0,1,0
238834,0,0,0,0,1,0,0,0,0,0
238883,0,0,0,0,0,0,0,0,0,0
238884,0,0,0,0,0,0,0,0,0,0
238889,0,0,0,0,0,0,0,0,0,0
238912,0,0,0,0,0,0,0,0,0,0
238915,0,0,0,0,0,0,0,0,0,0
238916,0,0,0,1,0,0,0,0,0,0
238919,0,0,0,0,0,0,0,0,0,0
238957,0,0,0,0,0,0,0,0,0,0
238968,0,1,0,0,0,0,0,0,0,0
238972,0,0,0,1,0,0,0,0,0,0
238992,0,0,0,1,0,0,0,0,0,0
239074,0,0,0,0,0,0,0,0,0,0
239082,0,0,0,1,0,0,0,0,0,0
239116,0,0,0,0,0,0,0,0,0,0
239165,0,0,0,0,1,0,0,0,0,0
239175,0,0,0,0,0,0,0,0,0,0
239188,0,0,0,0,0,0,0,0,0,0
239189,0,1,0,0,0,0,0,0,0,0
239262,0,0,0,0,0,0,0,0,0,0
239307,1,0,0,1,0,1,0,0,0,0
239435,0,0,0,0,0,0,0,0,0,0
239452,0,0,0,1,0,0,0,0,0,0
239464,0,0,0,1,0,0,0,0,1,0
239465,0,0,0,0,0,0,0,0,0,0
239472,0,0,0,0,0,0,0,0,0,0
239504,0,0,0,0,0,1,0,0,0,0
239523,0,0,0,1,0,0,0,0,0,0
239621,0,0,0,1,0,0,0,0,0,0
239682,0,0,0,0,0,0,0,0,0,0
239808,1,0,0,0,0,0,0,0,0,0
239826,0,0,0,0,0,0,0,0,0,0
239840,0,0,1,0,0,0,0,0,0,0
239845,0,0,0,1,0,0,0,0,0,0
239847,0,0,0,1,0,0,0,0,1,0
239877,0,0,0,1,0,0,0,0,0,0
239883,0,0,0,0,0,0,0,0,1,0
239907,0,0,0,1,0,0,0,0,0,0
239930,0,0,0,0,0,0,0,0,0,0
239938,0,0,0,1,0,0,0,0,1,0
239940,0,0,0,0,0,0,0,1,0,0
239942,0,1,0,1,0,0,0,0,0,0
239951,0,0,0,1,0,0,0,0,0,0
239982,1,0,0,0,0,0,0,0,0,0
240002,0,0,0,1,0,0,0,0,0,0
240004,0,0,0,1,0,0,0,0,1,0
240014,0,0,0,0,0,0,0,0,0,0
240094,0,0,0,0,0,0,0,0,0,0
240096,1,0,1,0,0,0,0,0,0,0
240100,0,0,0,1,0,0,0,0,0,0
240108,0,0,0,0,0,0,0,0,0,0
240130,0,0,0,1,0,0,0,0,0,0
240133,0,0,0,0,0,0,0,0,0,0
240135,0,0,0,0,0,0,0,0,0,0
240142,0,0,0,1,0,0,0,0,0,0
240175,0,0,0,1,0,0,0,0,0,0
240196,1,1,0,0,0,0,0,0,0,0
240223,0,0,0,1,0,0,0,0,0,0
240224,0,0,0,1,0,0,0,0,0,0
240225,0,0,0,0,0,0,0,0,0,0
240271,0,1,0,0,0,0,0,0,0,0
240415,0,0,0,0,0,1,0,0,0,0
240423,0,0,0,0,0,0,0,0,0,0
240463,0,0,0,1,0,0,0,0,0,0
240464,0,0,0,0,0,0,0,0,0,0
240465,0,0,0,1,0,0,0,0,0,0
240511,0,0,0,1,0,0,1,0,0,0
240529,0,0,0,0,0,1,0,0,1,0
240567,0,0,0,0,0,0,0,0,0,0
240584,0,0,0,1,0,0,0,0,0,0
240624,0,1,0,0,0,0,0,0,0,0
240698,0,0,0,1,0,0,0,0,0,0
240744,0,0,0,1,0,0,0,0,0,0
240759,0,0,0,0,0,0,0,0,0,0
240776,0,0,0,0,0,0,0,0,0,0
240822,0,0,0,0,0,0,0,0,0,0
240825,0,0,0,1,0,1,0,0,0,0
240827,0,0,0,1,0,0,0,0,0,0
240835,0,0,0,0,0,0,0,0,1,0
240842,0,0,0,0,0,1,0,0,0,0
240843,0,0,0,1,0,0,0,0,0,0
240844,0,0,0,0,0,0,0,0,0,0
240855,0,0,0,0,0,0,0,0,0,0
240892,0,0,0,0,0,0,0,0,0,0
240901,0,0,0,0,0,0,0,0,0,0
240902,0,0,0,0,0,0,0,0,0,0
240905,0,0,0,0,0,0,0,0,0,0
240906,0,0,0,0,0,0,0,0,0,0
240926,0,0,0,1,0,0,0,0,0,0
240957,0,0,0,1,0,0,0,0,0,0
241025,0,0,0,0,0,0,0,0,0,0
241066,0,0,0,0,0,0,0,0,0,0
241083,0,0,0,1,0,0,0,0,0,0
241106,0,0,0,0,0,0,0,0,0,0
241164,0,0,0,0,0,0,0,0,0,0
241203,0,0,0,1,0,0,0,0,0,0
241225,0,0,0,1,0,0,0,0,0,0
241245,0,0,0,1,0,0,0,0,0,0
241266,0,0,0,0,0,0,0,0,0,0
241323,0,0,0,1,0,0,0,1,0,0
241334,0,1,0,0,0,0,0,0,0,0
241451,0,0,0,1,0,0,0,0,0,0
241477,1,0,0,0,0,0,0,0,0,0
241478,0,0,0,0,0,0,0,0,0,0
241486,0,0,0,0,1,0,0,0,0,0
241488,0,0,0,0,0,0,0,0,0,0
241489,0,0,0,0,0,0,0,0,0,0
241490,0,0,0,0,0,0,0,0,0,0
241491,0,0,0,1,0,0,0,0,0,0
241492,0,0,0,0,0,0,0,0,0,0
241590,0,0,0,0,0,0,0,0,0,0
241611,0,0,0,0,0,0,0,1,0,0
241724,0,0,0,1,0,0,0,0,0,0
241731,0,0,0,0,0,0,0,0,0,0
241760,0,0,0,1,0,0,0,0,0,0
241761,0,0,0,1,1,0,0,0,0,0
241796,0,0,0,0,0,0,0,0,0,0
241828,0,0,0,0,0,0,0,0,0,0
241829,0,0,0,0,0,0,0,0,0,0
241831,0,0,0,0,0,0,0,0,0,0
241853,0,0,0,1,0,0,0,0,0,0
241964,0,0,0,0,0,0,0,0,0,0
241987,0,0,0,0,0,0,0,0,0,0
242024,0,0,0,1,0,0,0,0,0,0
242076,0,0,0,0,0,0,0,0,0,0
242149,0,0,1,1,0,0,0,0,0,0
242191,0,0,0,0,0,0,0,0,0,0
242227,0,0,0,0,0,0,0,0,0,0
242289,0,0,0,1,0,0,0,0,0,0
242292,0,0,0,0,0,0,0,0,0,0
242302,0,0,0,0,0,0,0,0,0,0
242312,0,0,0,0,0,0,0,0,0,0
242317,0,0,0,0,0,1,0,0,0,0
242324,0,0,0,0,0,0,0,0,0,0
242325,0,0,0,1,0,0,0,0,0,0
242328,0,0,0,0,0,0,0,0,0,0
242343,0,0,0,1,0,0,0,0,0,0
242482,0,0,0,1,0,0,0,0,0,0
242520,0,0,0,0,0,0,0,0,0,0
242523,0,0,0,1,0,1,0,0,0,0
242529,0,0,0,1,0,0,0,1,0,0
242550,0,0,0,0,0,0,0,0,0,0
242553,0,0,0,0,0,0,1,0,0,0
242569,0,0,0,0,0,0,0,0,0,0
242574,0,0,0,0,0,0,0,0,0,0
242589,0,0,0,0,0,0,0,0,0,0
242616,0,0,0,0,0,1,0,0,0,0
242630,0,0,0,0,0,0,0,0,0,0
242639,1,0,0,0,0,0,0,0,0,0
242649,0,0,0,0,0,0,0,0,0,0
242653,1,1,0,0,0,0,0,0,0,0
242667,0,0,0,1,0,0,0,0,0,0
242684,0,0,0,0,0,0,0,0,0,0
242722,0,0,0,0,0,0,0,0,0,0
242740,0,0,0,0,0,0,0,0,0,0
242742,0,0,0,0,0,0,0,0,0,0
242753,0,0,0,0,0,0,0,0,0,0
242804,0,0,0,0,0,0,0,0,0,0
242818,0,0,0,0,0,0,0,0,0,0
242879,0,0,0,1,0,0,0,0,0,0
242900,0,0,0,1,0,0,0,0,0,0
242994,0,0,0,0,0,0,0,0,0,0
243080,0,0,0,0,0,0,0,0,0,0
243093,0,0,0,1,0,0,0,0,0,0
243101,0,0,0,0,0,0,0,0,0,0
243191,0,0,0,1,0,0,0,0,0,0
243231,0,0,0,0,0,0,0,0,0,0
243297,0,0,0,0,0,0,0,0,0,0
243343,0,0,0,1,0,0,0,0,0,0
243358,0,0,0,0,0,0,0,0,0,0
243430,0,0,0,1,0,0,0,0,0,0
243435,0,0,0,1,0,0,0,0,0,0
243437,0,0,0,1,0,0,0,0,0,0
243530,0,0,0,0,0,0,0,0,0,0
243538,0,0,0,1,0,0,0,0,0,0
243581,0,0,0,0,0,0,0,0,0,0
243599,0,0,0,0,0,0,0,0,0,0
243606,0,0,0,0,0,0,0,0,0,0
243612,0,0,0,0,0,1,0,0,0,0
243636,0,0,0,0,0,0,0,0,0,0
243694,0,0,0,0,0,0,0,0,0,0
243696,1,0,0,0,0,0,0,0,0,0
243697,0,0,0,1,0,0,0,0,0,0
243698,0,0,0,1,0,0,0,0,0,0
243704,1,0,0,0,0,0,0,0,0,0
243707,0,0,0,1,0,0,0,0,0,0
243752,0,0,0,1,0,0,0,0,0,0
243757,0,0,0,1,0,0,0,0,0,0
243759,1,1,0,0,0,0,0,0,0,0
243780,0,0,0,0,0,0,0,0,0,0
243797,0,1,0,0,0,0,0,0,0,0
243927,0,0,0,0,0,0,0,0,0,0
243940,0,0,0,0,0,0,0,0,0,0
243964,0,0,0,1,0,0,0,0,0,0
243971,0,0,0,1,0,0,0,0,0,0
243993,0,0,0,0,0,0,0,0,0,0
243994,0,0,0,0,0,1,0,0,0,0
244026,0,0,0,0,0,0,0,0,0,0
244039,0,0,0,0,0,0,0,0,0,0
244049,0,0,1,0,0,0,0,0,0,0
244073,0,0,0,0,0,0,0,0,0,0
244076,0,0,0,0,1,0,0,0,0,0
244080,0,0,0,0,0,0,0,0,0,0
244082,0,0,0,0,0,0,0,0,0,0
244083,0,0,0,0,0,0,0,0,0,0
244099,0,0,0,0,0,0,0,0,0,0
244114,0,0,1,0,0,0,0,0,0,0
244115,0,0,0,1,0,0,0,0,0,0
244121,0,0,0,0,0,0,0,0,0,0
244141,0,0,0,0,0,0,0,0,0,0
244144,0,0,0,0,0,0,0,0,0,0
244150,0,0,0,0,0,0,0,0,0,0
244153,0,0,0,0,0,0,0,0,0,0
244162,0,0,0,0,0,0,0,0,0,0
244163,0,0,0,0,0,0,0,0,0,0
244164,0,0,0,0,0,0,0,0,0,0
244166,0,0,0,0,0,0,0,0,0,0
244169,0,0,0,0,0,0,0,0,0,0
244170,0,0,0,0,0,0,0,0,0,0
244171,0,0,0,0,0,0,0,0,0,0
244172,0,0,0,0,0,0,0,0,0,0
244191,1,0,0,0,0,0,0,0,0,0
244196,0,0,0,0,0,0,1,0,0,0
244203,0,0,0,1,0,0,0,0,0,0
244212,0,0,0,0,0,0,0,0,0,0
244216,0,0,0,0,0,0,0,0,0,0
244228,0,0,0,0,0,0,0,0,0,0
244241,0,0,0,0,0,1,0,0,0,0
244258,0,0,0,1,0,0,0,0,0,0
244267,0,0,0,0,0,0,0,0,0,0
244268,0,0,0,0,0,0,0,0,0,0
244269,0,0,0,1,0,0,0,0,0,0
244271,0,0,0,1,0,0,0,0,0,0
244274,0,0,0,0,0,0,0,0,0,0
244305,0,0,0,0,0,0,0,0,0,0
244320,0,0,0,0,0,0,0,0,0,0
244327,0,0,0,0,0,0,0,0,0,0
244330,0,0,0,0,0,1,0,0,0,0
244331,0,0,0,0,0,0,0,0,0,0
244333,0,0,0,0,0,0,0,0,0,0
244428,0,0,0,0,0,0,0,0,0,0
244452,0,0,1,0,0,0,0,0,0,0
244460,0,0,0,1,0,0,0,0,0,0
244502,0,0,0,1,0,0,0,0,1,0
244505,0,0,0,1,0,0,0,0,0,0
244506,0,0,0,1,0,0,0,0,0,0
244513,0,0,0,0,0,0,0,0,0,0
244521,0,0,0,0,0,0,0,0,0,0
244522,0,0,0,0,0,0,0,0,0,0
244528,0,0,0,0,0,0,0,0,0,0
244531,0,0,0,0,0,0,0,0,0,0
244536,0,0,0,0,0,0,0,0,0,0
244584,0,0,0,0,0,0,0,0,0,0
244586,1,1,0,0,0,0,0,0,1,0
244608,0,0,0,0,0,0,0,0,0,0
244609,0,0,0,0,0,1,0,0,0,0
244654,0,1,0,0,0,0,0,0,0,0
244691,0,0,0,1,0,0,0,0,0,0
244702,0,0,0,1,0,0,0,0,0,0
244704,0,0,0,1,0,0,0,0,0,0
244711,0,0,0,0,0,0,0,0,0,0
244716,0,0,0,0,0,0,0,0,0,0
244725,0,0,0,0,0,0,0,0,0,0
244738,0,0,0,1,0,0,0,0,0,0
244769,1,0,0,0,0,1,0,0,0,0
244794,0,0,0,0,0,0,0,0,0,0
244795,0,0,0,0,0,0,0,0,0,0
244806,0,0,1,0,1,0,0,0,0,0
244814,0,0,0,0,0,0,0,0,0,0
244817,0,0,0,0,0,0,0,0,0,0
244820,1,0,0,0,0,0,0,0,0,0
